tloans,tmort,lev,ltd,noncore,hpnom,housing_capgain,eq_capgain,stir,ltrate,bill_rate,gdp,iy,ca,cpi,debtgdp,money,bond_rate,housing_tr,eq_tr,tloans_gap,hpnom_gap,term_spread,tloans_growth,crisis_bin,crisis_h1,crisis_h2,crisis_h3,country,year,is_synthetic
5983960.774476868,961192.7211016624,10.584315712040816,57.022533440175806,38.79514162402543,-4.98953349801527,0.07264817404316377,-0.2192755175190089,12.184535639287255,7.699495313309262,0.10711934472448403,4995182.145766327,0.3416198335660906,-293919.1869939947,13.597206914518402,0.2636903438043141,5660452.26079704,0.10594459360427538,0.09326101640094256,-0.423284666868144,427362.3415339325,2.1295169423083187,-3.8363060919105085,0.2066675209540064,0,1,1,1,SYNTHETIC_DDPM,-1,True
101829.9035312268,17353.809674412754,9.024865940701444,100.49390374411826,33.388523356456545,52.65705714259845,-0.14149322904156947,0.30601336201994844,8.503387141999314,8.542031388165329,0.07365637190593997,110408.60250313254,0.23461348957691688,-11749.232279950684,30.500948204185214,0.4030159537052196,356436.14801823546,0.08716697482978868,-0.02349557664776647,0.3640391762562906,35523.45545480162,9.595751738641246,-0.8235682464934838,0.04836386741562654,0,1,1,1,SYNTHETIC_DDPM,-1,True
1939144.079116919,336296.7848118681,4.014967131979911,126.83501181920332,48.764820588352165,26.079361872216623,0.12411376080670633,0.10618920392549927,4.690746132388659,3.6192615793102227,0.049827004830969794,3606292.2500382583,0.19746968237508614,-129288.25475409624,-5.560034156001848,0.13199540066408544,1673579.8638406368,0.06335249544077919,0.08671217451609467,-0.03705716949436473,166443.45525573363,2.377882923269429,-1.9823127685782653,0.2004924900525187,0,1,1,1,SYNTHETIC_DDPM,-1,True
2347035.5150396433,247628.95895507955,7.6826598225721,103.51483216032962,26.43620232353766,16.114133799819843,0.12000491777043915,-0.11614055524514205,8.646682237197934,7.005636585944516,0.0952091044427233,3858719.6463071234,0.22486256273299757,-141224.88355704534,-8.393374155781647,0.10487022623391362,2579356.301232347,0.06125693885831092,0.16638709967048398,-0.09027489064140308,252147.93668797906,-0.34957318890619254,-3.1198512589405576,0.12474465612991695,0,1,1,1,SYNTHETIC_DDPM,-1,True
3609503.330484118,742238.9964833155,7.699808680992165,89.44938932188789,23.627323150940526,6.428465558395478,-0.04842018093327133,-0.23315961350681128,10.06783436840054,8.06722006672508,0.09982772918422994,6790761.944239218,0.24216828429608261,-302622.75573742925,23.405419741856882,0.16289629408444983,5662470.057545403,0.08643839450353423,0.06304349491285562,-0.1608685619370938,645542.1149372573,3.163599066055248,-2.7434847058211225,0.20670892080524772,0,1,1,1,SYNTHETIC_DDPM,-1,True
350416.8376911362,197348.48049354219,6.96874964940768,119.62432377757429,51.22055089265335,135.20673044876185,0.18155130678927228,0.0060770960693673215,20.179640801407544,13.899238426381151,0.17694332787764994,-524151.98715631687,0.2930355742970431,7440.650282535485,105.31224146644655,0.3749321540082978,113612.6256480187,0.14173256378132856,0.31151268462511517,-0.0235027865382388,104415.52384364746,44.748361273744706,-4.960209335626523,0.14957151670827118,0,1,1,1,SYNTHETIC_DDPM,-1,True
534889.1125732809,191865.42599832977,5.972640996563754,121.15960558210529,29.98217895757421,92.38848747383861,-0.09824326960221258,0.5560127995872268,11.997423736309578,9.784832950528688,0.10207334318194913,882743.2842013296,0.19017706648764066,-6601.311918776573,91.13049170395817,0.772838585143073,88449.44768039914,0.11005805670320185,0.023519256176861347,0.38333511197996906,548.3595189630287,23.71684292414424,-0.7464847239257449,0.08600667701062428,0,1,1,1,SYNTHETIC_DDPM,-1,True
2138303.1057545273,431432.9701907299,11.74293227628778,113.0986218719455,14.741181024629183,10.458702677296557,0.008237176213226241,-0.24239354690173245,6.74355099928886,5.697264065414501,0.05518450021841186,3365280.5718629025,0.20576141249805274,-100719.29278223493,13.240751409221449,0.1388986229990093,2728533.667107122,0.0517420145788451,0.10384433565140422,-0.08782675776083997,301027.6918657875,1.383770236301238,-2.3145411302917545,0.2581836607583555,0,1,1,1,SYNTHETIC_DDPM,-1,True
459059.0273866566,26107.014117276132,6.149062255047306,82.60681192893895,36.80758918280128,99.02804490230915,0.13811230585474493,0.13978748583213982,9.81910160021602,8.464121403822523,0.09563465012869982,-494322.8261981931,0.25535182985289084,-13315.060042762601,83.2362721821495,0.6092658716092241,230905.4271550777,0.09593927953073798,0.14862309181720246,0.1625792136113193,45926.09337580745,5.045160604739209,-0.6812929760789886,0.26446044787917256,0,1,1,1,SYNTHETIC_DDPM,-1,True
51732.936010891746,81616.70974998681,5.319544796430335,109.89919492445632,40.990825855809284,71.35113963247983,0.02603223260367725,0.06809701028645937,5.777441916566345,5.59308575550374,0.060455050380537556,-175902.9624314108,0.22215230576735737,-5379.189052538392,74.92191042446544,0.2620284092408436,-182212.98211625667,0.058559069824188216,0.062391913181197946,0.12085641279311214,-63432.31112957091,3.893288815692115,-0.38837910006050425,0.11480963196414419,0,1,1,1,SYNTHETIC_DDPM,-1,True
1012364.8961537394,326574.50404591445,3.707596012667959,164.449772990992,70.75567847472925,90.37871292482575,0.09759119515644177,0.33639381198556484,10.876191383144194,11.823952210844782,0.07709437683814924,994122.4068349779,0.3078936490919998,-1427.9860099695459,109.09130721981717,0.359388664453424,1181054.2471952317,0.10970953876614131,0.1958015633809259,0.30854862020829843,-113997.42665576034,21.372628540526126,0.9646823915765573,0.1314175436386734,0,1,1,1,SYNTHETIC_DDPM,-1,True
8067.274998541921,188297.9245512413,4.739461548358716,142.4006011654512,36.49720091730938,113.78310363873308,0.06960778710255817,0.0791994389181409,12.801070389128327,9.928785111098241,0.11944836900300562,734807.2971954704,0.23428354340458418,-21726.107476753412,87.88520897523087,0.17681531684287816,-206394.38634444308,0.1063742182730945,0.2603067197048736,0.11228793919552234,151504.13556261524,35.06132625122867,-2.1925267026921897,0.11496434067750741,0,1,1,1,SYNTHETIC_DDPM,-1,True
74680.38129217815,66333.46081431101,3.893297682664909,60.26464697567313,12.585388476399821,30.78779902066632,-0.026563128693324722,-0.010763935344668518,5.6391474917951525,6.557143938579783,0.05246310498887522,608324.6599797352,0.28798146869141483,881.9134743074214,40.36858108701654,0.38065800340066325,-136469.61428230006,0.06525446779306761,0.030951928224248068,-0.04221611843644689,21930.237884195372,-1.1565631086331607,1.017521131385804,0.24206500681516552,0,1,1,1,SYNTHETIC_DDPM,-1,True
-68082.64155340951,216569.39276819793,1.9701061640667348,160.66001457848046,79.14067522708731,90.09524630537639,0.2103857771746318,0.04644157117929351,13.127993382499266,9.905227118217685,0.10322608176737749,-145748.4241994901,0.24684309770590657,13316.41643661762,82.87736009761502,0.6735851632753557,381491.9495644346,0.11388743028062237,0.21153530614002916,0.016796948929827166,-18891.852882174247,20.143704421715167,-2.1586196170519028,0.1968508429070482,0,1,1,1,SYNTHETIC_DDPM,-1,True
378557.815446986,193942.55859411502,5.852693949065747,134.21534556415986,48.516635541837964,90.60563375100497,-0.11289385252875753,0.5222510513828019,14.096150708827093,11.787222536914545,0.11632089311412697,705115.4705044951,0.25332047584459266,17094.171460000958,108.53429760587925,0.6064797299363778,905223.105970027,0.12024866763216906,0.044309880321446754,0.5182230254782794,-88616.6711764343,15.95349227829388,-1.931926086098355,0.12676847797057625,0,1,1,1,SYNTHETIC_DDPM,-1,True
415601.22170067974,-56111.64749854351,6.234778632441772,80.70034505161723,22.080738551791907,37.027508929932836,0.03213724983768555,-0.10473970363152729,7.653218153485664,5.923555706271368,0.05629564367281233,722479.7882334365,0.23264867233031233,340.35266153061184,42.76201014090179,0.25317857232985347,101367.08624742192,0.0661144794495226,0.04501429298607859,-0.07821370108650084,94515.00350324354,-2.159174113638612,0.2614515738654998,0.11711744992029778,0,1,1,1,SYNTHETIC_DDPM,-1,True
742207.5982903589,290225.9550101287,3.543272631449505,147.53453192642698,68.30083007445317,89.3574966308582,-0.028888953424207386,0.19192834884865922,9.707646068332913,9.982499448273154,0.08740945628781806,1645570.1035647963,0.20085103353801745,-43723.38325952913,80.78940088017764,0.5668477307669438,275173.93884042033,0.10632127932856136,0.09235624264352663,0.29406495066825467,-11470.949041719457,21.9125678299545,0.5148803463784618,0.1526906596197321,0,1,1,1,SYNTHETIC_DDPM,-1,True
723601.0784328033,139366.2875447825,13.22736639281337,100.38001002057298,37.535962220203665,77.82607769871781,-0.027238128072743145,0.5093395545258403,11.166645078055957,10.475277107619418,0.07215552715275675,-268708.042927859,0.2221847336198338,-16008.477830717184,65.60434363692458,0.3470023051988359,85098.42875039787,0.11927443712259189,0.208551954180217,0.6637377186396402,-61824.484281514306,19.60492254581784,-0.04173384350908771,0.11387930352129816,0,1,1,1,SYNTHETIC_DDPM,-1,True
429167.16919187934,-106698.07622637617,8.564359787367149,73.95929257437008,28.671804413120856,24.316271692908543,0.01887365514958808,0.10653549674842432,7.500958355843286,5.091240141332772,0.058953045461591094,-52100.8186194679,0.19075699880491417,9735.12803298471,26.67863483415139,0.534929063985532,878445.612801575,0.05776449237705903,0.11311946273103664,0.035213447137972684,32992.83061781466,2.3262523018887897,-2.313663216195373,0.09193382196145357,0,1,1,1,SYNTHETIC_DDPM,-1,True
307064.24315909593,89899.49575063119,4.766277971344218,116.69473446334543,51.42017140341345,119.73629079498383,0.008935336152354936,0.6622652779317014,10.253345020567798,10.280345021892508,0.08992972004814388,1459625.1980735252,0.2793338042384932,12856.862241694336,105.99512332839784,0.20462853791283836,171889.33396862014,0.11346926641587854,0.05171022485568187,0.6238241315260253,64481.23265565267,16.449116998365852,0.2893839140102237,0.06904303524538932,0,1,1,1,SYNTHETIC_DDPM,-1,True
-238999.873257479,-79545.89403451062,3.9773190285377975,67.6466421660737,25.17619073654408,65.52065675456376,0.165417810679933,-0.025985506250520846,6.731734319059392,9.794294445720155,0.07186297739805708,-536937.8951579354,0.2657819709707072,-21990.874142829554,71.66408934501158,0.5053867734477488,303194.93449039536,0.07964301539869674,0.18138418891341376,-0.03535100264300829,58615.19553828674,1.5249832315748078,1.6002227366733863,0.15863478342757048,0,1,1,1,SYNTHETIC_DDPM,-1,True
-119097.55845334026,48791.63776122281,3.0566453259938076,77.51048113655209,43.64656001934432,68.31501231057233,0.0959418804719307,0.1898719773885668,10.361862269690164,11.872880232084633,0.0866609507693205,701899.3583694834,0.20136827593423495,-4205.94884229781,75.31870918877335,0.4173358897014367,-81381.06531907222,0.12840467828718716,0.11221173766339348,0.27469266219334726,-64463.53031036156,7.577901743670674,2.0044948198994135,0.17127453644387525,0,1,1,1,SYNTHETIC_DDPM,-1,True
3193048.8818085426,639991.2959835135,7.579852196837287,62.45817458846888,27.905249755515243,3.0177052545047047,0.1435861007560346,-0.25934250951011195,7.606638854709718,4.791156089998658,0.05714281876187267,4539044.113737486,0.27078631675257897,-74831.76983592137,10.640485688312936,0.5984894587830348,3264444.0616594534,0.05541612963504329,0.1918420086483861,-0.2223303922344132,267597.1985619499,1.8040569173884422,-3.545288169945914,0.24411508779885233,0,1,1,1,SYNTHETIC_DDPM,-1,True
3429996.7222570465,1017614.2390305625,3.6785133814566704,104.34322054213027,25.770425805345784,11.155489409043174,-0.04007411128969361,-0.027842037474297365,8.487799346123438,3.665560985827687,0.1040465920961646,4598058.390783964,0.23130620559825382,-157071.5688836468,10.725350422882286,0.09228212953182469,3671142.948000915,0.07292904023708409,0.11861190582095743,-0.3437794724209602,545053.1782258305,4.713615906188224,-3.9975499958458385,0.14327652117671896,0,1,1,1,SYNTHETIC_DDPM,-1,True
4808135.9590539755,846324.3521280776,10.020078780498267,80.90719093026759,24.3278929424017,-1.8709325865337618,0.007738369323127964,-0.15466389785681647,8.838028864889587,6.6738355023614835,0.05232256395744827,6327754.802508544,0.22369705923230404,-233962.76122488276,7.851935834994229,0.5572454817315673,6092695.297586997,0.07330563928178653,0.10798949783981779,-0.06407176027067006,660859.2812629371,1.047648744117846,-2.6638392404126816,0.17224143515205945,0,1,1,1,SYNTHETIC_DDPM,-1,True
249462.8934899418,200873.4287425227,6.512761551638491,144.99251283338148,72.46941819868707,101.79996730697803,0.27938196233041773,-0.03904092805220981,11.861952353122724,11.412984594884621,0.15379401840299012,1095862.774717257,0.2408315953340731,-25984.46421986608,106.2156671108894,0.43456174353267596,339979.9238160669,0.1067824483259415,0.23190951600853943,-0.06179559133711961,108604.07650101667,27.808514553517245,-1.8216426882603018,0.2509794799686228,0,1,1,1,SYNTHETIC_DDPM,-1,True
2369825.1706344183,403833.6961356664,4.080000520470728,84.23369038752537,16.14437505815193,25.1274575093169,0.07875229415791535,-0.09821789703844386,4.936170794872566,4.6560678913661695,0.053731732922642654,2222223.3156350683,0.17452670050332836,-142746.1766693215,13.27586887978146,0.11321178435428059,2553334.016757506,0.06452733847524338,0.04386254841892988,0.1296187803278613,285313.5879596227,-0.27674086865026565,-0.9944619256494266,0.1362852801873565,0,1,1,1,SYNTHETIC_DDPM,-1,True
212568.0139595545,43326.70686899804,3.3774524220298687,127.9189068263928,68.76982178707135,133.90038195210272,0.10565856913953747,0.022007240500760188,14.725177179420072,11.788512875858167,0.13810305361952435,-198069.61593236693,0.25004832321482806,-16363.068130347408,113.07468502658708,0.34292978466586266,51513.384693358385,0.12967259676254772,0.1562082028646851,0.033335134985062645,-94467.53495763915,41.48600682583749,-2.472955915051594,0.2041590965825248,0,1,1,1,SYNTHETIC_DDPM,-1,True
4256217.296445792,447800.44577745156,9.160902618763947,75.73004688596862,29.681729575759494,11.472474380454031,-0.05164207430100726,-0.13572450862928268,6.763340108929884,4.909471894123501,0.1030762574573986,4066024.984332413,0.19335216192738627,-224544.6392730096,-1.0595517933638163,0.287677283955741,4693698.353480704,0.06753006993404043,0.12502054188311312,-0.2698321423093327,422060.07872877363,0.6863056309413814,-3.2224439155011333,0.26787880671463044,0,1,1,1,SYNTHETIC_DDPM,-1,True
911599.7023718278,26517.16809954944,4.048196535224784,70.8255183963447,34.11791070985381,66.34000225775446,0.05045093380647157,0.19691552410744584,10.250711365961646,9.419163117098485,0.09767015400587171,-23100.05549846351,0.27479306322502417,12050.364860227786,66.67970599956811,0.24440473461289386,29216.722573790117,0.08982508474464783,0.10363992517087689,0.14955478773123118,67095.83306062236,2.2779897701813487,0.8840202414750137,0.12600149463403063,0,1,1,1,SYNTHETIC_DDPM,-1,True
3354500.61271245,536821.0033620906,12.918521451596781,102.37750581575216,21.00825597622944,5.4838822509150305,0.161887120241884,-0.3840465178752315,9.065562261105217,9.672953456757348,0.07371583938096646,5201715.831231153,0.19923759381483983,-193908.5731148102,-4.785731148936705,0.20973532877407194,5134672.015932552,0.0700217811642968,0.14130493281540996,-0.2776640734618479,606549.4813380492,-2.386274088448489,-1.730774591697915,0.21567315275784388,0,1,1,1,SYNTHETIC_DDPM,-1,True
95907.0990551427,-16606.50527881478,8.104785988402396,84.02972799316399,21.006914641238865,37.794697997652904,0.020303462717959922,0.18104087456799356,8.558568607825206,8.406063802905834,0.0787603975521186,-418625.4185737702,0.1802799874684316,-15365.448850575438,43.16267586975284,0.0645392419005566,-123467.51323335565,0.09460606025148609,0.09027915297342186,0.12488583236464564,-103459.29522531068,-1.1194285853523327,0.9518780186287614,0.14935133594591204,0,1,1,1,SYNTHETIC_DDPM,-1,True
4881038.815051941,1183011.458623502,8.502517169783031,95.30941015463142,45.683727890164576,31.303032553639163,-0.040828727922574054,0.015474244707755942,9.409259583682427,9.683092578590273,0.12217687679711173,8160872.802016325,0.20191842490658715,-184293.22794045918,10.177791215517217,-0.035608070883903165,4633211.267972092,0.0715880998121063,0.03278395877164311,-0.11878985862424148,858847.6890931719,4.7085237966055065,-4.435972712838326,0.16190918538058754,0,1,1,1,SYNTHETIC_DDPM,-1,True
973883.9487714102,137143.51455026577,2.126333244206192,146.557125189739,56.6536966713535,101.46087064277904,0.4082499797318113,-0.20067766831869718,11.429273692545397,12.763391437420598,0.15080992447463232,346706.3653694039,0.23979067163469536,-30627.80439746637,113.90258124127803,0.2166756392273174,-189815.22488341155,0.1243276836905634,0.3883110683339344,-0.2578477658953106,87682.44931892797,38.64315659674352,-2.060210012698028,0.33100373735814487,0,1,1,1,SYNTHETIC_DDPM,-1,True
-231499.0567604194,-11622.51723516266,2.9706483360627978,79.19613215410162,50.84878599849898,70.1312638306266,0.10185539621102246,0.17030635358261514,4.572918396441047,6.66659702456046,0.0377682037739353,315952.7573107027,0.24328000216386808,19069.5163227095,96.76916321614611,0.5556872170930505,219082.03524819677,0.06877245958157793,0.1225328357916495,0.23736712112769953,21961.461789102526,-2.3987210284592426,3.0073020047427588,0.19815147511875095,0,1,1,1,SYNTHETIC_DDPM,-1,True
67984.81453878703,91553.04590378582,-0.30731246115682076,168.85904438554016,66.77412649618677,70.92245611622283,0.182079937512165,0.22963916067421192,9.342938011072798,8.50402661128263,0.0816180261306329,-50367.70768081251,0.24564598328549725,-34723.25333895571,78.89340363515457,0.2018956802790503,-569219.4708076259,0.09625856206548683,0.24324537751680983,0.27643675951969887,27843.029758293153,17.76992408520565,-0.12545952311312925,0.2760155688701756,0,1,1,1,SYNTHETIC_DDPM,-1,True
43046.24195474209,239027.51369787843,2.7077589839439336,138.84409846230733,29.066952245487844,88.91785871081659,0.06012562206601553,0.4799467309253648,11.777679267253758,9.258184031870405,0.099055485193423,875817.6063256301,0.2126835138154448,-16192.181624097666,85.01371739260706,0.6083899344908268,553338.8545309845,0.11157299782485681,0.05593345706207273,0.379657017759774,-82889.61770924492,14.169508766305107,-0.15079592009859777,0.06026454141755361,0,1,1,1,SYNTHETIC_DDPM,-1,True
